canonical_product_link,product_name,brand_final,brand_source,category_primary,category_source,category_all,price,description_clean,item_ids,variant_count,page_rating,page_review_count,average_rating,rating_count,review_count,recommended_ratio,native_review_count,native_sampling_review_count,native_community_content_review_count,syndicated_review_count
https://www.ulta.com/p/studio-waterweight-spf-30-liquid-foundation-makeup-xlsImpprod15921246,Studio Waterweight SPF 30 Liquid Foundation Makeup,MAC,structured,Foundation,source,"[""Foundation""]",44.0,"MAC Studio Waterweight SPF 30 Foundation is a weightless, liquid makeup with a sheer to medium satin finish. Its ultra-fluid, elastic gel-serum foundation formula delivers hydrating benefits and a natural correcting coverage that leaves skin smooth and fresh all day. Details Benefits Formulated Without A sheer to medium ultra-fluid, liquid foundation makeup Buildable, from skin tint to more correcting coverage Long-wear satin finish softly blurs imperfections Moisture Fusion Complex delivers an instant and all-day hydrating glow Offers broad spectrum UVA/UVB SPF 30 protection For all skin types Dermatologist-tested Ophthalmologist-tested Oil Phthalates Paraben Retinyl Palmitate Mineral Oil Petrolatum Formaldehyde Polyethylene Hydroquinone Triclosan Coal Tar Toluene Lauryl Sulfate Laureth Sulfate Gluten Fragrance How To Use Apply liquid foundation makeup to face using a sponge or foundation brush, then blend with fingers, sponge or brush. Use a foundation brush for a naturally flawless finish. Ingredients Octinoxate 5.0%, Titanium Dioxide 3.1%, Zinc Oxide 2.1% Water / Aqua / Eau, Methyl Trimethicone, Phenyl Trimethicone, Silica, Butyloctyl Salicylate, Dimethicone, Neopentyl Glycol Diheptanoate, C12-15 Alkyl Benzoate, Butylene Glycol, Dimethicone Silylate, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Ethylhexyl Palmitate, Glycerin, Polysilicone-11, Citrullus Vulgaris (Watermelon) Fruit Extract, Sodium Hyaluronate, Lecithin, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Glycine Soja (Soybean) Protein, Litchi Chinensis Seed Extract, Laminaria Saccharina Extract, PEG-10 Dimethicone, Tocopheryl Acetate, Methicone, Trimethylsiloxysilicate, Sodium PCA, Sodium Lactate, Thermus Thermophillus Ferment, Triethyl Citrate, Laureth-7, Silica Dimethyl Silylate, Polymethylsilsesquioxane, Magnesium Aluminum Silicate, Xanthan Gum, Dimethicone / PEG-10 / 15 Crosspolymer, Sodium Chloride, Dextrin, Triethoxycaprylylsilane, Disteardimonium Hectorite, Caprylyl Glycol, Hexylene Glycol, Polyglutamic Acid, Zinc Stearate, Disodium EDTA, Phenoxyethanol, Potassium Sorbate, Sodium Dehydroacetate. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499). Please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.","[""2510616""]",1,3.9,433.0,3.94,433,433,0.74,219,,0,214
https://www.ulta.com/p/sun-bunny-natural-bronzer-xlsImpprod18031043,Sun Bunny Natural Bronzer,Too Faced,structured,Bronzer,source,"[""Bronzer""]",36.0,"Conscious Beauty at Ulta Beauty™ Cruelty Free Too Faced Sun Bunny Natural Bronzer is a dual-shaded bronzer with a subtle pink undertone that mimics the flush of a real tan and natural glow. Details Benefits Slight pink undertone mimics the color of a real tan Creates a luminous, sun-kissed finish Dual shades are buildable for a customized glow Cruelty free Paraben Free How To Use Sweep over face where the sun naturally kisses: forehead, cheeks, chin and neck with a soft powder brush. Use the deeper color to sculpt color along the cheekbone first, then swirl colors together and apply to face. Load brush with Sun Bunny Bronzer and sweep and swirl all over body. Ingredients Mica, Talc, Ethylhexyl Palmitate, Nylon-12, Zinc Stearate, Aluminum Starch Octenylsuccinate, Aqua/Water/Eau, Magnesium Stearate, Phenoxyethanol, Sodium Dehydroacetate, Sorbic Acid, Bismuth Oxychloride (CI 77163), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Titanium Dioxide (CI 77891).","[""2526210""]",1,4.7,317.0,4.67,317,317,0.93,108,,0,209
https://www.ulta.com/p/sun-club-luminous-bronzing-powder-pimprod2013680,Sun Club Luminous Bronzing Powder,Essence,structured,Bronzer,source,"[""Bronzer""]",4.99,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Give Back Whether you're going for a subtle hint of bronze or a bold, all-over glow, Essence Sun Club Luminous Bronzing Powder has got you covered! Details Features Formulated Without Lightweight bronzing formula Buildable coverage Luminous bronzed finish Perfect for achieving a natural, sun-kissed complexion Cruelty free Animal by-products Microplastic particles Parabens How To Use Start by selecting a large fluffy brush and gently swirl it into essence Sun Club Luminous Bronzing Powder. Apply the bronzer to areas of the face where the sun would naturally hit, such as the cheekbones, jawline, and temples. Blend well for a seamless, natural-looking finish. For an all-over glow, lightly dust the bronzer all over your face using a soft brush. The silky, smooth formula will give you a subtle, sun-kissed radiance that will make you look and feel beautiful. Ingredients Sunkissed in California: Talc, Mica, Caprylic/Capric Triglyceride, Magnesium Stearate, Macadamia Integrifolia/Tetraphylla Seed Oil, Ricinus Communis (Castor) Seed Oil, Kaolin, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, P-Anisic Acid, Glyceryl Caprylate, Magnesium Oxide, Alumina, Aroma (Flavor), CI 77007 (Ultramarines), CI 77491 (Iron Oxides), CI 77492 (Iron Oxides), CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide).","[""2558606""]",1,4.5,69.0,4.46,69,69,0.85,40,,0,29
https://www.ulta.com/p/sun-club-matt-bronzing-powder-palette-pimprod2013569,Sun Club Matt Bronzing Powder Palette,Essence,structured,Bronzer,source,"[""Bronzer""]",9.99,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Give Back Whether you're looking for a subtle sun-kissed glow or a more intense tan, Essence Sun Club Matt Bronzing Powder Palette has got you covered! Details Features Formulated Without Versatile bronzing palette Matte bronzing formula Features two lighter and two darker bronzing shades Easily customize your look to suit your desired level of bronzing Ensures a natural-looking finish Cruelty free Animal by-products Fragrance Microplastic particles Oil Parabens How To Use Swirl a powder brush into the essence Sun Club Matt Bronzing Powder Palette, tapping off any excess. Apply the powder to the areas of your face that the sun would naturally hit: the apples of your cheeks, forehead, nose, and chin. Blend the product outwards towards the edges of your face for a seamless finish. Ingredients Mica, Titanium Dioxide, Talc, Dimethicone, Boron Nitride, Silica, Bis-Diglyceryl Polyacyladipate-2, Synthetic Wax, Ethylhexyl Palmitate, Octyldodecyl Stearoyl Stearate, Caprylyl Glycol, BHT, Tin Oxide, Phenoxyethanol. May Contain: CI 77491, CI 77492, CI 77499 (Iron Oxides). Mica, Titanium Dioxide, Dimethicone, Boron Nitride, Silica, Bis-Diglyceryl Polyacyladipate-2, Ethylhexyl Palmitate, Synthetic Wax, Octyldodecyl Stearoyl Stearate, Caprylyl Glycol, BHT, Tin Oxide, Phenoxyethanol. May Contain: CI 77491, CI 77492, CI 77499 (Iron Oxides).","[""2558440""]",1,4.6,106.0,4.56,106,106,0.94,78,,0,28
https://www.ulta.com/p/sun-club-matt-bronzing-powder-xlsImpprod3400079,Sun Club Matt Bronzing Powder,Essence,structured,Bronzer,source,"[""Bronzer""]",4.99,"Conscious Beauty at Ulta Beauty™ Vegan Cruelty Free Give Back Essence Sun Club Matt Bronzing Powder provides a natural, sunkissed glow, with a mattifying finish, perfect for achieving an effortless summer glow! Details Features Formulated Without Beautiful bronzed matte finish adds a gorgeous glow Great mattifying bronzing effect Brush across cheeks for a sun-kissed bronzed finish Delicious coconut scent Suitable for lighter skin tones Easy to apply Cruelty free Animal by-product Microplastic particles Oil Parabens How To Use Swirl essence Bronzer Brush powder into essence sun club matt bronzing powder and apply to the apples of the cheeks, forehead, chin, and/or nose to achieve a bronzed tan glow. Ingredients Natural: Talc, Mica, Magnesium Stearate, Dimethicone, Isopropyl Isostearate, Pentaerythrityl Tetraisostearate, Pertrolatum, Silica Dimethyl Silylate, Methylparaben, Propylparaben, Parfum (Fragrance), Benzyl Salicylate, Benzyl Benzoate, Benzyl Alcohol, CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide).","[""2232176""]",1,4.3,608.0,4.3,608,608,0.87,492,,0,116
https://www.ulta.com/p/sun-done-smooth-gliding-bronzer-stick-pimprod2043628,Sun & Done Smooth-Gliding Bronzer Stick,Morphe 2,structured,Bronzer,source,"[""Bronzer""]",12.0,"Swipe, bronze, and go with Morphe 2's Sun & Done Smooth-Gliding Bronzer Stick. This creamy bronzing stick with nourishing vitamin E plus jojoba and sweet almond oils, glides on smoothly and melts in instantly to give you lightweight, long-lasting, your-skin-but-boosted, sun-kissed color. Details Benefits Research Results Soft-matte, single-swipe, buildable complexion warmth Creamy, non-greasy, lightweight formula With antioxidant-rich vitamin E, known to hydrate & soften skin - plus jojoba and sweet almond oils Long-lasting wear, without caking, creasing, or fading Dermatologist tested 100% of users said it provides a sun-kissed effect 100% of users said it is richly pigmented 100% of users said it glides on effortlessly 97% of users said it melts into skin & blends easily 97% of users said it feels lightweight & nourishing on skin 97% of users said it provides lasting color *Based on a U.S. clinical study of 33 consumers How To Use Switch up where you swipe to customize your bronze: Tap the bronzer in using your fingertips for a natural finish or buff in using a brush for a more airbrushed finish. Naturally sculpted: Glide across the tops of the cheekbones and bridge of the nose. Effortlessly defined: Swipe on and tap in under the cheekbones and along the hairline and jawline to add natural dimension. Softly sculpted: Apply onto the apples of the cheeks and then blend a deeper shade under the jawline and cheekbones, along the side of the nose, and onto the temples. Ingredients Cocoa Coast: Isononyl Isononanoate, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Silica, Synthetic Wax, Microcrystalline Wax (Cera Microcristallina, Cire microcristalline), Hydrogenated Coco-Glycerides, Propylene Glycol Dicaprylate/Dicaprate, Sorbitan Isostearate, Silica Dimethyl Silylate, Caprylyl Glycol, Stearalkonium Hectorite, Methicone, Ethylhexylglycerin, Triethoxycaprylylsilane, Aluminum Hydroxide, Tocopheryl Acetate, Synthetic Fluorphlogopite, Propylene Carbonate, Simmondsia Chinensis (Jojoba) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Ricinus Communis (Castor) Seed Oil, Sodium Hyaluronate, Hydrogenated Castor Oil. May Contain/Peut Contenir (+/-): Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).","[""2618540""]",1,4.8,13.0,4.77,13,13,0.8,13,,0,0
https://www.ulta.com/p/sun-dreams-creamy-bronzer-contour-pimprod2033404,Sun Dreams Creamy Bronzer & Contour,Pacifica,description,Contouring,source,"[""Contouring""]",16.0,"Pacifica's Sun Dreams Creamy Bronzer & Contour gives you youthful, sun-kissed looking skin anytime. This shimmer-free shade contours, bronzes, and blends without looking streaky. Details Benefits Key Ingredients Formulated Without Melt-into-skin, buildable creamy bronzer Shimmer-free & can be used for contouring or warming up your glow Infused with floral extracts 100% glass jar & 100% PCR lid for less virgin plastic usage Floral extracts help moisturize L-lysine assists texture Talc Parabens Phthalates Mineral oil How To Use Apply liberally with your finger or favorite applicator brush. Build up to your desired level of glow or contour. Do not use directly in the eye. If irritation occurs, discontinue use. Keep out of reach of children. External use only. Ingredients Coco-Caprylate/Caprate, Octyldodecanol, Oryza Sativa (Rice) Bran Wax, Copernicia Cerifera (Carnauba) Wax, Copernicia Cerifera Cera, Euphorbia Cerifera (Candelilla) Wax, Jasminum Grandiflorum (Jasmine) Flower Extract, Silica, Lauroyl Lysine, Tocopherol (Vitamin E), Helianthus Annuus (Sunflower) Seed Oil. May Contain/Peut Contenir: Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891), Mica (Ci 77019).","[""2597876""]",1,4.4,25.0,4.4,25,25,0.9,3,,0,22
https://www.ulta.com/p/sun-kissed-face-gelee-complexion-multitasker-bronzer-xlsImpprod14171047,Sun-Kissed Face Gelee Complexion Multitasker Bronzer,Clinique,structured,Bronzer,source,"[""Bronzer""]",36.0,"Clinique Sun-Kissed Face Gelee is a lightweight bronzing gel that instantly gives skin a sun-kissed glow. Oil-free. Details Benefits Formulated Without Sheer, versatile formula for an anytime glow. Blend it with moisturizer or foundation to brighten your face with a healthy-looking radiance. Appropriate for all skin types and tones. Dermatologist and ophthalmologist tested. Non-acnegenic. Allergy tested. Parabens Phthalates Oil-free Fragrance How To Use For best results, mix with foundation. Blend in quickly. Wash hands immediately after use. Remove with cleanser. Ingredients Water / Aqua / Eau, Bis-PEG-12 Dimethicone, Butylene Glycol, Tromethamine, Sodium Hyaluronate, Caprylyl Glycol, Polysorbate 80, Carbomer, Hexylene Glycol, Tetrasodium EDTA, Phenoxyethanol. May Contain: Yellow 5 (CI 19140), Red 33 (CI 17200), Blue 1 (CI 42090). Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.","[""2303839""]",1,3.9,146.0,3.94,146,146,0.69,58,,0,88
https://www.ulta.com/p/sun-stalkr-instant-warmth-bronzer-pimprod2031407,Sun Stalk'r Instant Warmth Bronzer,FENTY BEAUTY by Rihanna,structured,Bronzer,source,"[""Bronzer""]",35.0,"The FENTY BEAUTY by Rihanna Sun Stalk'r Instant Warmth Bronzer is a longwear, transfer-resistant bronzing powder in 8 groundbreaking shades, each carefully curated to bring all skin tones to life with an instant sun-soaked glow. Details Benefits Key Ingredients Formulated Without Instant sun-soaked glow that lasts Transfer-resistant Easy to blend Soft matte finish that lets skin look like skin Light-as-air Mango and papaya fruit extracts - to help give skin a natural, healthy-looking glow with every swipe. Phthalates Parabens How To Use For an instant all-over bronzed glow, apply with the Cheek-Hugging Bronzer Brush 190. Layer two shades for extra bronzed-out dimension. Try a lighter bronzer shade for all-over glow, then add a deeper shade to sculpt cheekbones, jawline, temples, and the sides of your nose. Ingredients Synthetic Fluorphlogopite, Talc, Magnesium Myristate, Hdi/Trimethylol Hexyllactone Crosspolymer, Polymethyl Methacrylate, Mica, Dimethicone, Isodecyl Neopentanoate, Trimethylsiloxysilicate, Triethoxycaprylylsilane, Polypropylsilsesquioxane, Silica, Diisostearyl Malate, Caprylyl Glycol, Dimethiconol, Phenoxyethanol, Octyldodecyl Stearoyl Stearate, Hexylene Glycol, Tocopherol, Tocopheryl Acetate, Lauroyl Lysine, Aqua/Water/Eau, Maltodextrin, Carica Papaya (Papaya) Fruit Extract, Mangifera Indica (Mango) Fruit Extract, Calcium Sodium Borosilicate, Calcium Aluminum Borosilicate, Xanthan Gum, Ethylhexylglycerin, Sorbic Acid, Tin Oxide, Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77491, CI 77499, CI 77492).","[""2592467""]",1,4.7,55.0,4.73,55,55,0.9,55,,0,0
https://www.ulta.com/p/sunkissed-bronzer-pimprod2021995,Sunkissed Bronzer,mented cosmetics,structured,Bronzer,source,"[""Bronzer""]",22.0,"Mented Cosmetics Sunkissed Bronzer is richly pigmented and provides warmth to all skin tones from Fair to Rich. Details Benefits Key Ingredients Formulated Without Rich in pigment Effortlessly blendable Provides a year-round beachy glow Vitamin A Vitamin E Parabens Animal byproducts How To Use Ingredients Talc, Mica, Aluminum Starch Octenylsuccinate, Dimethicone, Zinc Stearate, Ethylhexyl Palmitate, Polybutene, Octyldodecanol, Caprylyl Glycol, Isopropyl Isostearate, Phenoxyethanol, Dehydroacetic Acid, Hexylene Glycol, Disodium EDTA, Lecithin, Tocopherol, Ascorbyl Palmitate, Glyceryl Stearate, Glyceryl Oleate, Citric Acid, May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide, Manganese Violet (CI 77742), and Red 7 Lake (CI 15850).","[""2578724""]",1,4.4,31.0,4.39,31,31,0.92,31,,0,0
https://www.ulta.com/p/sunkisser-multi-use-liquid-blush-pimprod2045294,Sunkisser Multi-Use Liquid Blush,Maybelline,structured,Blush,source,"[""Blush""]",11.99,"Conscious Beauty at Ulta Beauty™ Give Back Glowy, sunkissed cheeks - no vacay needed. Maybelline's Sunkisser Multi-Use Liquid Blush has a melt-to-skin formula for a natural glow. This liquid blush wears up to 12 hours and is infused with vitamin E. Details Benefits Key Ingredients Instant glowy, sunkissed cheeks, no vacay needed Ultra buildable & blendable formula with up to 12hr wear Multi-use shade for all skin tones Foolproof, easy application in just a dot, dot, blend Infused with vitamin E for a melt-to-skin formula How To Use Using plush dot applicator, apply product to face. Build and blend as desired. Dot, dot, blend a single shade to get a glowy, natural look. Build with other shades to create dimension and a more intense look. Flammable until dry. Do not use near fire, flame or heat. Ingredients Blazing Blush: Aqua/Water/Eau, Dimethicone, Isododecane, Alcohol Denat., Butylene Glycol, Trimethylsiloxysilicate, Peg-10 Dimethicone, Perlite, Disteardimonium Hectorite, Nylon-12, Isopropyl Lauroyl Sarcosinate, Diisopropyl Sebacate, Hdi/Trimethylol Hexyllactone Crosspolymer, Bis-Peg/Ppg-14/14 Dimethicone, Magnesium Sulfate, Synthetic Fluorphlogopite, Phenoxyethanol, Silica Silylate, Calcium Sodium Borosilicate, Dipentaerythrityl Tetrahydroxystearate/Tetraisostearate, Tocopherol, Triethoxysilylethyl Polydimethylsiloxyethyl Dimethicone, Isopropyl Titanium Triisostearate, Glycerin, Empetrum Nigrum Fruit Juice, Silica, Tin Oxide, Potassium Sorbate.","[""2624893""]",1,4.4,378.0,4.35,378,378,0.67,15,,0,363
https://www.ulta.com/p/sunny-glow-bronzing-drops-complexion-enhancer-pimprod2043680,Sunny Glow Bronzing Drops Complexion Enhancer,Pacifica,structured,Bronzer,source,"[""Bronzer""]",16.0,"Conscious Beauty at Ulta Beauty™ Vegan Clean Ingredients Cruelty Free Sustainable Packaging Brand Give Back Pacifica Beauty's Sunny Glow Bronzing Drops Complexion Enhancer is an all-in-one complexion enhancer featuring skin-loving and brightening benefits of Vitamin C and Kakadu Plum that instantly illuminate dull-looking skin. Details Features Benefits Key Ingredients Adds a touch of glow with a natural-looking finish Brightens, smooths, + refines Sheer finish for all skin tones Formulated without parabens, phthalates, mineral oil, silicones or talc Good For: All skin types Skin Situation: All, especially lackluster in need of a pick-me-up Smells Like: Light citrus Feels Like: Silky serum Skin Looks: Healthy + glowing Skin Feels: Hydrated + dewy Vitamin C: Powerful antioxidant that promotes skin glow Kakadu Plum: Superfood with the highest natural source of vitamin C to help even out the appearance of skin tone + texture Glycolic Acid: Skin renewing agent that improves skin texture + revives dull skin How To Use Apply a few drops over face to highlight cheekbones, forehead, + brow bone. Can be used as contour to provide sculpting effect on jawline. PRO TIP: Use with your favorite moisturizer or on its own throughout the day. Do not use directly in the eye. If irritation occurs, discontinue use. Keep out of reach of children. External use only. Ingredients Aqua (eau), hydrogenated polyisobutene, glycerin, glyceryl oleate citrate, mica, hydroxyethylacrylate/sodium acryloyldimethyl tauratecopolymer, coco-caprylate/caprate, caprylic/capric triglyceride, silica, sodium benzoate, sorbitan isostearate, galactoarabinan, sodium ascorbyl phosphate, terminalia ferdinandiana (kakadu plum) fruit extract, glycolic acid, tocopherol, phenoxyethanol, ethylhexylglycerin, limonene, benzyl alcohol, parfum*, iron oxides (CI 77491,CI 77492, CI 77499) titanium dioxide (CI 77891). *our scent blend with natural and/or essential oils *notre parfum associe des huiles naturelles et essentielles","[""2617752""]",1,4.6,212.0,4.6,212,212,0.89,16,,0,196
